,State Code,longitude,latitude,Courses Available
3046,ME,-70.651795,43.142435,23.0
3047,CA,-117.42,33.96,48.0
3048,CA,-118.140515,33.85257,24.0
3049,OK,-95.628266,36.316208,47.0
3050,OH,-81.80508,41.36736,16.0
3051,PA,-75.249395,40.68219,40.0
3052,PA,-80.286715,40.702755,88.0
3053,AZ,-112.203295,33.423415,24.0
3054,FL,-81.95017,26.63726,23.0
3055,MO,-90.262989,38.635847,889.0
3056,CA,-121.650015,36.6983,16.0
3057,TX,-98.258555,26.218355,123.0
3058,OK,-98.6041,35.10633,72.0
3059,LA,-91.10864,30.40422,41.0
3060,AZ,-110.97449,32.32433,24.0
3061,WI,-89.307855,43.072245,17.0
3062,VA,-76.008785,36.759725,20.0
3063,NC,-82.528325,35.536235,24.0
3064,WY,-109.07389,44.52652,10.0
3065,NC,-78.78125,35.76893,20.0
3066,TX,-97.03793,33.0728,46.0
3067,WV,-81.54897,39.28218,20.0
3068,IN,-85.88464,38.9586,40.0
3069,TX,-96.68293,32.73319,48.0
3070,PA,-79.9266,40.4592,33.0
3071,CA,-117.66654,33.68002,24.0
3072,MS,-89.38556,30.30638,25.0
3073,OK,-97.07811,36.11359,19.0
3074,NY,-73.95174,40.78221,24.0
3075,AZ,-112.167535,33.378185,48.0
3076,CO,-104.718785,40.38323,24.0
3077,GA,-84.25488,33.54925,40.0
3078,IL,-87.559492,41.621395,384.0
3079,TX,-95.77558,29.73606,40.0
3080,FL,-85.675227,30.18924,19.0
3081,VA,-79.506487,37.348495,20.0
3082,VA,-77.26047,38.90523,9.0
3083,TN,-83.46844,36.12833,45.0
3084,KS,-96.982375,37.245325,24.0
3085,CA,-121.58731,37.01308,24.0
3086,CT,-71.90434,41.79953,48.0
3087,AK,-134.47033,58.33024,32.0
3088,TX,-99.47306,27.57632,22.0
3089,CA,-122.41655,37.78963,3.0
3090,IL,-89.12335,41.37302,106.0
3091,VA,-77.18022,38.93283,23.0
3092,CA,-122.223545,37.77549,50.0
3093,TN,-86.1034,35.21743,38.0
3094,LA,-89.76987,30.28435,10.0
3095,NJ,-75.04984,39.95001,24.0
3096,FL,-82.64654,27.84205,37.0
3097,TN,-82.071626,36.190509,20.0
3098,CA,-118.40789,34.14333,121.0
3099,NC,-80.035625,35.93961,20.0
3100,GA,-83.94635,30.85247,20.0
3101,FL,-81.823974,28.55867,18.0
3102,NC,-77.8131,35.972025,20.0
3103,CO,-104.845879,39.745785,11.0
3104,LA,-92.70623,32.22807,50.0
3105,PA,-80.479358,41.212244,24.0
3106,OK,-97.13089,33.944095,20.0
3107,GA,-84.587115,33.744395,230.0
3108,MA,-72.014125,42.23373,20.0
3109,OK,-95.14508,36.30096,20.0
3110,KY,-85.74538,38.24916,37.0
3111,TX,-97.69224,30.31365,37.0
3112,OH,-80.73967,41.20557,16.0
3113,OH,-83.01702,39.99454,821.0
3114,NJ,-74.04913,40.08302,48.0
3115,GA,-85.07387,33.543457,51.0
3116,LA,-90.07057,29.95393,20.0
3117,WV,-80.36056,39.55776,20.0
3118,FL,-82.28514,27.93806,35.0
3119,MN,-95.79069,44.44789,48.0
3120,CA,-122.74192,38.42636,19.0
3121,NY,-78.813429,42.979655,38.0
3122,TX,-96.81925,32.95398,33.0
3123,PA,-79.91119,40.182,149.0
3124,CA,-118.15349,34.13646,5.0
3125,IL,-87.80938,42.202435,17.0
3126,PA,-75.228815,40.18655,17.0
3127,CA,-115.569869,32.799198,40.0
3128,PA,-76.87985,40.99081,24.0
3129,TX,-96.856775,32.881095,48.0
3130,CA,-119.03652,35.33657,12.0
3131,NY,-76.09451,43.1762,18.0
3132,WA,-119.274985,46.293995,23.0
3133,IL,-87.8067,41.95462,48.0
3134,NJ,-74.823055,40.841165,19.0
3135,IN,-86.8932,41.67986,42.0
3136,PR,-65.825355,18.151055,63.0
3137,NJ,-74.32299,40.68244,46.0
3138,NC,-78.32002,35.00054,20.0
3139,AK,-134.47033,58.33024,36.0
3140,OH,-80.58595,40.62053,58.0
3141,AL,-87.0009,33.32945,20.0
3142,MN,-93.266955,45.169355,24.0
3143,VA,-78.372565,38.23572,20.0
3144,CT,-72.64477,41.77,48.0
3145,SC,-79.99087,33.201585,18.0
3146,AR,-91.5491,34.47707,39.0
3147,TX,-95.53785,29.73883,23.0
3148,NY,-74.11485,42.038865,24.0
3149,TX,-97.78664,31.08312,31.0
3150,CA,-119.673805,36.32257,24.0
3151,IN,-86.02512,39.92633,19.0
3152,CA,-121.99309,37.96248,24.0
3153,CA,-121.84683,39.75828,24.0
3154,FL,-85.679717,30.790644,98.0
3155,CA,-118.47134,34.04049,86.0
3156,NH,-71.52704,42.9364,39.0
3157,WA,-117.56736,47.50595,20.0
3158,FL,-82.13938,28.666335,20.0
3159,TX,-96.28625,32.70595,18.0
3160,NJ,-74.49031,40.893065,3.0
3161,MS,-90.099295,31.554535,24.0
3162,PA,-76.58644,40.139515,48.0
3163,KS,-94.821159,38.863855,10.0
3164,TX,-96.57932,32.90802,69.0
3165,MI,-86.23941,44.63277,19.0
3166,FL,-82.12015,27.98993,48.0
3167,NC,-79.17517,35.00899,20.0
3168,CA,-118.07287,34.07508,19.0
3169,VA,-76.38896,37.72344,20.0
3170,IN,-87.431642,39.657802,20.0
3171,NY,-73.78404,42.24746,24.0
3172,KY,-85.26463,38.20985,19.0
3173,TX,-95.77835,29.7582,5.0
3174,AR,-94.12666,36.33259,20.0
3175,CA,-121.319753,38.008637,75.0
3176,NC,-83.00938,35.46651,34.0
3177,NY,-72.38944,40.880995,21.0
3178,IN,-85.459,40.22138,18.0
3179,PR,-66.48436,18.43315,48.0
3180,IL,-88.38119,38.37893,38.0
3181,IN,-86.149605,39.685775,20.0
3182,AL,-88.2563,30.778527,16.0
3183,PA,-76.73058,39.964895,20.0
3184,IN,-85.06093,41.100385,19.0
3185,TX,-95.50123,30.32464,0.0
3186,CT,-73.41552,41.11514,24.0
3187,TX,-97.83434,30.21637,50.0
3188,CA,-121.261675,38.67934,94.0
3189,NJ,-74.165315,39.954385,23.0
3190,VA,-77.070935,38.801415,19.0
3191,CT,-73.02885,41.470785,20.0
3192,OK,-95.30504,36.30848,10.0
3193,IN,-84.93678,40.82897,20.0
3194,HI,-157.91688,21.33453,19.0
3195,VA,-79.927895,37.267805,24.0
3196,AL,-86.285025,32.36701,0.0
3197,VA,-80.39867,37.210145,24.0
3198,KY,-82.814411,37.814966,1.0
3199,AL,-86.268355,32.370675,15.0
3200,NJ,-74.07835,40.23412,23.0
3201,IN,-86.19576,39.90873,38.0
3202,TX,-95.41853,29.778195,40.0
3203,CT,-71.995,41.58407,19.0
3204,PA,-75.198111,40.984823,24.0
3205,WA,-122.484373,48.784705,24.0
3206,CA,-120.64204,35.25037,12.0
3207,CA,-118.33521,34.01945,24.0
3208,MN,-92.09286,46.79215,284.0
3209,FL,-80.101193,26.93463,48.0
3210,NJ,-74.28139,40.5207,95.0
3211,FL,-80.45424,25.63191,48.0
3212,KS,-95.128195,39.53661,10.0
3213,PR,-67.16,18.3,11.0
3214,OH,-81.43813,41.38478,20.0
3215,TX,-96.87547,33.08433,25.0
3216,NJ,-74.08038,40.12144,96.0
3217,CA,-122.18931,37.88289,14.0
3218,WA,-117.39376,47.7176,140.0
3219,AZ,-111.87721,33.619125,54.0
3220,FL,-85.82091,30.200605,24.0
3221,FL,-84.228714,30.45908,25.0
3222,TX,-96.89074,32.73773,20.0
3223,IL,-90.4801,41.46891,176.0
3224,OH,-84.602265,39.18879,38.0
3225,FL,-81.626155,30.121965,22.0
3226,TX,-95.56493,29.79319,58.0
3227,VA,-81.50488,36.84236,24.0
3228,TX,-95.56895,30.70956,103.0
3229,GA,-81.605777,31.796575,20.0
3230,CA,-122.357315,37.935707,50.0
3231,TX,-94.65334,31.65019,19.0
3232,NY,-78.69632,42.90115,48.0
3233,FL,-80.138494,25.81383,430.0
3234,WA,-122.32884,48.23808,18.0
3235,AZ,-112.072567,33.39124,24.0
3236,TX,-95.4453,29.61325,24.0
3237,AR,-92.3201,34.74901,64.0
3238,FL,-82.50703,28.02205,40.0
3239,VT,-72.56535,42.84073,57.0
3240,PA,-77.568495,39.75174,48.0
3241,PR,-66.14856,18.39523,92.0
3242,MD,-76.62657,39.39034,60.0
3243,VA,-76.19307,36.91757,24.0
3244,FL,-80.44659,25.499935,20.0
3245,CO,-104.799906,39.987335,16.0
3246,FL,-80.14209,25.9612,23.0
3247,NY,-77.33168,42.33828,22.0
3248,NY,-72.99574,40.76756,45.0
3249,MI,-85.64488,44.760285,82.0
3250,NJ,-75.09614,39.90649,33.0
3251,MI,-86.363902,43.611559,17.0
3252,TX,-95.563734,29.6001,20.0
3253,CA,-121.48917,38.64624,134.0
3254,NY,-74.00018,40.71187,24.0
3255,AZ,-112.092807,33.522295,50.0
3256,IL,-87.95872,42.30529,61.0
3257,TX,-95.416905,29.770245,17.0
3258,PA,-79.69171,40.31981,23.0
3259,AR,-92.51369,34.61678,48.0
3260,NY,-79.25066,42.19633,72.0
3261,CA,-121.96395,36.97485,21.0
3262,PA,-76.74867,39.95357,19.0
3263,AR,-90.6947,35.83582,40.0
3264,NY,-73.84596,41.01284,23.0
3265,AL,-86.28588,32.36387,24.0
3266,CT,-72.67046,41.73743,17.0
3267,CT,-73.41733,41.55023,39.0
3268,CA,-121.55705,37.0112,275.0
3269,KS,-95.128195,39.53661,24.0
3270,CA,-121.3929,38.50832,260.0
3271,AZ,-111.772487,33.38022,20.0
3272,AL,-86.67875,33.69672,24.0
3273,NC,-81.33632,35.75209,21.0
3274,MA,-72.58615,42.17494,120.0
3275,IN,-87.44866,41.63503,58.0
3276,PA,-80.03082,42.11769,20.0
3277,CT,-72.603655,41.76598,17.0
3278,IL,-87.98445,41.51831,20.0
3279,UT,-112.02548,40.68383,24.0
3280,CT,-73.42483,41.13839,5.0
3281,NJ,-73.97689,40.8936,24.0
3282,PA,-75.0547,40.05467,24.0
3283,CA,-118.38081,34.06667,18.0
3284,FL,-82.35763,28.00484,14.0
3285,PA,-75.09337,40.20383,22.0
3286,VA,-77.5312,37.53481,18.0
3287,MA,-70.42417,41.64754,20.0
3288,NY,-78.88313,43.14301,24.0
3289,MI,-85.691397,43.00832,44.0
3290,IN,-86.05871,39.89235,72.0
3291,NC,-81.15255,36.19799,20.0
3292,FL,-82.635646,28.066929,100.0
3293,AL,-86.958803,33.49119,24.0
3294,KS,-98.14433,39.045071,10.0
3295,SC,-81.047499,34.954155,0.0
3296,MA,-70.18659,42.053375,17.0
3297,FL,-81.269497,28.648435,24.0
3298,VA,-76.08981,36.8422,39.0
3299,NV,-115.033397,36.085044,72.0
3300,WV,-80.83208,38.29213,79.0
3301,OK,-98.423835,34.617275,20.0
3302,NY,-75.64123,43.0795,45.0
3303,NY,-73.772444,42.866388,18.0
3304,GA,-84.5509,33.94767,20.0
3305,KY,-85.92679,37.00292,18.0
3306,CA,-121.803925,37.977335,30.0
3307,GA,-83.24946,31.21079,96.0
3308,IN,-87.26137,41.51267,28.0
3309,CA,-117.56995,33.855655,79.0
3310,MI,-83.478956,42.338874,0.0
3311,FL,-80.089315,26.629065,14.0
3312,TX,-93.74815,30.1159,24.0
3313,VA,-77.1109,38.87963,21.0
3314,IN,-85.01797,41.21355,24.0
3315,TX,-97.67394,30.48244,40.0
3316,CA,-121.97756,37.77411,14.0
3317,NY,-73.62154,40.7902,24.0
3318,TX,-97.41122,32.7153,57.0
3319,SC,-82.37888,34.44673,24.0
3320,TX,-94.064284,33.44975,49.0
3321,KY,-83.48143,38.20116,20.0
3322,GA,-83.27868,30.82937,24.0
3323,FL,-81.12847,29.48083,40.0
3324,CA,-121.99698,37.33636,67.0
3325,NC,-78.78152,35.74005,43.0
3326,CA,-118.38206,34.07694,77.0
3327,CA,-119.22211,34.188365,48.0
3328,NH,-72.29027,43.69942,23.0
3329,PA,-75.17831,39.94501,12.0
3330,CA,-118.43084,34.21973,738.0
3331,PA,-75.338069,40.24565,40.0
3332,NY,-78.82413,42.81664,20.0
3333,MS,-88.517187,34.912904,0.0
3334,CA,-117.32409,33.88953,45.0
3335,NY,-73.907,40.7569,24.0
3336,UT,-111.940095,40.64661,24.0
3337,NC,-80.43829,36.00485,24.0
3338,MD,-77.05068,39.03891,18.0
3339,CT,-72.53654,41.78175,24.0
3340,IN,-85.80196,41.56465,21.0
3341,LA,-89.97981,30.043945,17.0
3342,WI,-87.851295,42.93646,56.0
3343,MA,-71.06725,41.884145,23.0
3344,AR,-92.339105,34.750355,20.0
3345,NM,-106.544015,35.31906,30.0
3346,WA,-122.38463,47.56069,22.0
3347,NY,-73.68928,43.29587,20.0
3348,FL,-81.93569,26.49484,24.0
3349,MA,-71.42609,42.35992,19.0
3350,CA,-117.97835,34.14161,54.0
3351,MS,-89.063117,33.008144,20.0
3352,WA,-122.29352,47.15013,24.0
3353,TX,-95.73193,29.986225,40.0
3354,NC,-78.840297,35.872025,84.0
3355,IN,-86.14521,39.70855,24.0
3356,PA,-77.15882,40.19632,48.0
3357,WA,-122.5788,47.3036,19.0
3358,CA,-117.18959,34.50116,20.0
3359,HI,-156.476635,20.887045,24.0
3360,CA,-117.992722,33.825475,15.0
3361,NY,-77.464425,43.207305,127.0
3362,MI,-83.07943,43.32827,24.0
3363,OR,-122.974487,45.52029,50.0
3364,TX,-95.58414,29.95144,18.0
3365,AR,-90.17774,35.1543,24.0
3366,NC,-80.435925,35.39901,60.0
3367,FL,-82.48284,27.49526,195.0
3368,CO,-104.692679,40.388575,80.0
3369,IN,-85.90577,38.32793,19.0
3370,AZ,-111.87329,33.39373,24.0
3371,MA,-71.351233,42.595215,10.0
3372,AK,-149.12533,61.60055,19.0
3373,SC,-81.894394,34.966785,40.0
3374,MI,-82.49792,42.90767,14.0
3375,TX,-98.790175,29.23393,24.0
3376,UT,-111.939,40.68335,35.0
3377,TN,-88.412215,36.022815,3.0
3378,MN,-95.77737,44.44783,15.0
3379,NC,-78.54879,35.72502,20.0
3380,GA,-83.76097,31.9636,48.0
3381,PR,-66.78942,18.016564,18.0
3382,LA,-93.20078,30.30199,20.0
3383,OH,-81.631645,41.278025,19.0
3384,PA,-80.05492,40.34765,20.0
3385,PR,-66.44,18.36,7.0
3386,AZ,-111.721862,33.29304,39.0
3387,NJ,-74.269605,39.697935,96.0
3388,MI,-84.65925,42.49529,15.0
3389,NY,-74.01533,40.71156,6.0
3390,MS,-89.86574,31.327187,10.0
3391,OH,-84.18176,39.45407,24.0
3392,AZ,-112.77218,33.96214,113.0
3393,CA,-116.96179,33.27804,40.0
3394,PA,-75.97551,40.34497,24.0
3395,OK,-96.652446,34.788397,24.0
3396,IL,-88.001195,42.361365,23.0
3397,IL,-89.052028,42.270545,19.0
3398,IL,-88.30188,41.752715,17.0
3399,IN,-87.49146,38.012105,20.0
3400,KS,-96.875191,39.89109,9.0
3401,FL,-81.52394,28.54961,98.0
3402,PA,-80.28787,40.860875,22.0
3403,LA,-93.98814,32.86333,25.0
3404,AK,-149.12533,61.60055,69.0
3405,TX,-96.820348,32.531295,24.0
3406,NC,-78.7092,34.339485,16.0
3407,GA,-83.99907,34.86341,221.0
3408,MS,-88.5591,34.93278,66.0
3409,OH,-84.16887,39.77402,16.0
3410,TX,-96.70228,32.811925,20.0
3411,NY,-77.80614,43.12024,23.0
3412,NE,-96.46822,42.233,42.0
3413,WA,-122.25946,47.88983,24.0
3414,OH,-84.59601,39.18021,194.0
3415,CO,-105.506245,39.74103,40.0
3416,CO,-105.08626,39.96932,14.0
3417,NY,-77.564957,43.152375,24.0
3418,NY,-73.85209,41.32394,23.0
3419,CA,-118.1846,33.82171,49.0
3420,NY,-77.705095,43.169745,9.0
3421,MT,-114.12369,47.68791,20.0
3422,LA,-90.3239,29.47044,20.0
3423,CA,-119.513886,34.395715,25.0
3424,CA,-117.16682,32.75411,946.0
3425,NY,-76.12153,43.07363,18.0
3426,NY,-73.85762,40.68526,24.0
3427,MO,-91.169158,38.195843,5.0
3428,PR,-66.103271,18.257546,58.0
3429,CA,-118.11725,34.01163,184.0
3430,MN,-94.71587,45.37392,30.0
3431,PA,-80.09765,40.4678,38.0
3432,CO,-104.8806,39.41528,23.0
3433,AZ,-110.99623,31.85165,22.0
3434,IL,-89.4732,41.82717,60.0
3435,NY,-73.92302,40.60876,24.0
3436,MA,-71.572195,42.665825,47.0
3437,TX,-100.91749,32.68816,0.0
3438,NH,-72.38954,42.76803,24.0
3439,MA,-71.10275,42.13592,15.0
3440,PA,-75.60486,41.9463,20.0
3441,OK,-95.95282,35.61056,25.0
3442,CA,-121.721355,37.926325,24.0
3443,NY,-77.96315,42.12807,84.0
3444,CT,-72.49403,41.830835,47.0
3445,NY,-73.803235,43.079175,47.0
3446,MI,-83.265526,42.301405,0.0
3447,MN,-95.13321,46.446845,43.0
3448,FL,-82.220565,27.037655,24.0
3449,IL,-87.70251,41.72046,24.0
3450,CA,-117.77554,33.84493,24.0
3451,MO,-90.58516,38.59204,19.0
3452,CA,-121.347545,38.61829,20.0
3453,TX,-98.61376,29.34796,20.0
3454,NC,-77.40468,35.548695,24.0
3455,PA,-79.88129,40.48832,23.0
3456,TX,-94.35077,32.54778,20.0
3457,IN,-86.240842,39.852675,336.0
3458,KS,-98.58066,38.36026,20.0
3459,NJ,-74.310495,40.654,140.0
3460,CA,-117.61733,33.52089,48.0
3461,TX,-98.236357,26.254925,20.0
3462,CA,-117.152155,33.53285,24.0
3463,TX,-95.75055,29.7574,0.0
3464,NM,-108.160885,36.751515,23.0
3465,TX,-96.628448,32.76937,60.0
3466,TX,-98.576892,29.51026,73.0
3467,CA,-117.226263,33.217222,24.0
3468,VA,-80.50478,37.08887,2.0
3469,MA,-71.119297,42.02489,36.0
3470,TX,-96.50988,32.92085,24.0
3471,TX,-96.854305,32.951215,19.0
3472,FL,-82.50605,27.445455,23.0
3473,PA,-77.568495,39.75174,48.0
3474,CO,-104.746725,38.812415,20.0
3475,FL,-80.70501,28.23002,24.0
3476,NY,-74.06686,40.61564,18.0
3477,IL,-89.68798,39.80937,24.0
3478,FL,-80.27821,26.29774,24.0
3479,TX,-94.14752,30.34071,20.0
3480,NC,-76.993124,36.286515,45.0
3481,GA,-81.09512,32.00629,96.0
3482,GA,-84.15756,31.59023,200.0
3483,KY,-82.71706,38.52201,35.0
3484,WA,-117.22265,47.62601,20.0
3485,IL,-87.58574,41.73598,24.0
3486,NY,-73.66945,40.65554,16.0
3487,MI,-85.189035,42.329575,31.0
3488,IL,-87.82198,42.133055,23.0
3489,NV,-115.319565,36.160925,19.0
3490,TX,-98.357034,29.55314,20.0
3491,NV,-114.993245,36.011065,70.0
3492,MS,-88.71366,34.23939,146.0
3493,NV,-115.27535,36.21866,24.0
3494,CA,-118.33519,34.17211,24.0
3495,TX,-96.61054,32.81202,24.0
3496,CA,-118.5023,34.27298,24.0
3497,TX,-95.4192,29.72977,17.0
3498,WA,-122.28468,47.47509,20.0
3499,AR,-92.38136,34.74443,22.0
3500,MI,-84.4097,44.36373,20.0
3501,GA,-84.26362,33.822535,19.0
3502,GA,-85.13066,34.22092,24.0
3503,IL,-87.872155,42.221505,40.0
3504,AL,-86.3574,33.27585,24.0
3505,TN,-86.881965,36.50462,40.0
3506,LA,-90.95364,30.472355,20.0
3507,CA,-116.30397,33.74197,24.0
3508,IL,-87.98629,42.38502,25.0
3509,CA,-121.40153,38.60076,20.0
3510,AZ,-112.42182,33.437295,24.0
3511,PA,-75.084655,40.075765,24.0
3512,CA,-119.12501,35.35009,20.0
3513,MA,-70.64127,42.61815,14.0
3514,LA,-89.96453,29.94236,48.0
3515,MD,-76.98334,38.53913,693.0
3516,FL,-82.124337,30.282645,99.0
3517,LA,-93.86159,32.44285,20.0
3518,IL,-88.243989,41.75796,15.0
3519,NC,-82.03028,35.64772,215.0
3520,MO,-93.41714,37.62261,120.0
3521,NM,-106.652585,35.19911,24.0
3522,WA,-122.37545,47.66893,20.0
3523,TX,-97.093275,32.571495,20.0
3524,IA,-91.838155,41.464135,20.0
3525,CA,-122.22576,37.48926,16.0
3526,FL,-80.20504,26.6523,13.0
3527,NJ,-74.39733,40.50386,24.0
3528,CA,-117.331325,34.176945,17.0
3529,AL,-88.104295,30.669985,40.0
3530,PA,-79.95554,40.342845,104.0
3531,LA,-91.160455,30.393815,48.0
3532,TN,-87.41231,36.58013,24.0
3533,NC,-78.621643,35.709033,20.0
3534,IA,-91.130645,42.476055,15.0
3535,CA,-117.42,33.96,432.0
3536,PA,-80.03744,40.58578,48.0
3537,PA,-76.430445,40.338565,24.0
3538,NM,-106.785496,32.288805,18.0
3539,NV,-115.73161,40.82334,68.0
3540,NJ,-74.46542,40.46152,4.0
3541,MS,-90.843378,31.458089,24.0
3542,MS,-90.196155,32.32729,24.0
3543,WA,-122.3969,47.05431,24.0
3544,TX,-95.244195,29.409615,20.0
3545,TX,-96.860885,32.86233,41.0
3546,MN,-93.392385,44.93614,20.0
3547,NC,-79.4795,36.08146,20.0
3548,CT,-72.78605,41.952215,23.0
3549,CT,-72.88685,41.82413,24.0
3550,WI,-89.4017,43.06543,20.0
3551,OR,-123.156213,45.233238,24.0
3552,TX,-96.646976,32.944635,20.0
3553,CT,-72.71319,41.606005,20.0
3554,SC,-82.45158,34.851475,75.0
3555,NY,-77.492085,43.1324,10.0
3556,CA,-119.678847,34.421579,19.0
3557,NM,-106.74814,32.36233,20.0
3558,CO,-104.97865,39.650455,16.0
3559,IN,-87.239697,41.419735,20.0
3560,MT,-109.68732,48.53926,36.0
3561,PA,-75.55356,40.56269,24.0
3562,IA,-95.879935,41.261205,290.0
3563,NJ,-74.45036,39.35292,34.0
3564,IL,-87.63613,40.13804,45.0
3565,NC,-80.84855,35.49814,24.0
3566,CA,-117.80394,34.10599,36.0
3567,PA,-75.13692,39.991155,40.0
3568,ND,-100.777785,46.807255,6.0
3569,IL,-87.834718,41.888884,152.0
3570,MA,-70.287365,41.664035,20.0
3571,PA,-75.61171,40.58684,24.0
3572,CA,-122.125903,37.700357,72.0
3573,IL,-89.028285,42.280395,192.0
3574,NY,-78.837733,42.902992,20.0
3575,PA,-75.30708,40.32042,39.0
3576,TX,-98.47696,29.4441,19.0
3577,IL,-88.04354,42.001945,40.0
3578,GA,-83.3884,33.295345,78.0
3579,WV,-80.60116,40.05793,20.0
3580,CA,-117.694515,34.078225,20.0
3581,AR,-91.68765,35.24769,16.0
3582,PA,-78.029675,41.766785,98.0
3583,MD,-76.61399,39.25189,39.0
3584,TX,-96.69384,32.99736,23.0
3585,NC,-80.46658,35.65514,18.0
3586,MA,-71.78756,42.34533,24.0
3587,TX,-96.7752,32.80766,39.0
3588,PA,-76.326796,40.771171,240.0
3589,CA,-117.96821,34.06358,24.0
3590,MO,-94.427504,39.274845,57.0
3591,MI,-86.223485,43.23459,40.0
3592,CT,-72.5509,41.80027,24.0
3593,NY,-73.70677,40.64309,24.0
3594,TX,-96.80011,32.78053,38.0
3595,AL,-87.691195,34.843035,36.0
3596,MS,-90.15188,32.21995,48.0
3597,TX,-95.74868,29.79253,110.0
3598,OK,-97.59759,34.83665,24.0
3599,NY,-75.26164,43.08746,154.0
3600,MA,-72.62924,42.210315,8.0
3601,VA,-81.92038,36.71362,227.0
3602,TX,-95.72122,29.815255,24.0
3603,VT,-72.56155,44.21995,37.0
3604,AZ,-111.736129,33.39198,1199.0
3605,NC,-77.39385,35.60879,20.0
3606,AK,-149.40729,61.57743,35.0
3607,VA,-77.544852,36.7072,35.0
3608,NC,-79.81415,35.7096,20.0
3609,IN,-85.90661,41.62659,39.0
3610,LA,-90.823659,29.760059,20.0
3611,NC,-80.32057,36.06909,24.0
3612,MI,-84.76672,43.58929,139.0
3613,AL,-86.67022,33.41719,20.0
3614,IL,-87.872155,42.221505,316.0
3615,MI,-87.67678,46.4934,5.0
3616,NV,-115.24993,36.24033,99.0
3617,NC,-77.33429,35.60061,24.0
3618,WV,-82.4014,38.43194,83.0
3619,TX,-96.10722,33.09366,20.0
3620,OK,-95.954335,35.610211,27.0
3621,GA,-83.64099,32.631325,19.0
3622,NC,-81.26673,35.28677,24.0
3623,CA,-118.02791,33.83377,75.0
3624,CA,-121.53635,38.54945,20.0
3625,NY,-72.36111,41.11034,42.0
3626,FL,-80.60825,28.35735,24.0
3627,FL,-82.35437,28.14335,24.0
3628,MO,-90.260294,38.638466,208.0
3629,NY,-75.31257,43.09495,17.0
3630,WA,-122.14181,47.64753,20.0
3631,NJ,-74.32277,40.54847,24.0
3632,NC,-80.93899,35.79533,22.0
3633,CA,-119.80648,36.80996,24.0
3634,CA,-122.26392,37.81935,185.0
3635,WA,-122.76278,47.056485,24.0
3636,IN,-87.345583,41.468,18.0
3637,TX,-97.09855,33.1897,20.0
3638,VA,-79.718855,37.120325,23.0
3639,MA,-70.683253,42.023986,17.0
3640,MD,-76.27487,38.9739,20.0
3641,WI,-88.2296255555556,43.05479,59.0
3642,NC,-79.18385,34.67113,18.0
3643,IL,-87.668976,41.869321,36.0
3644,MI,-83.31251,42.33253,3.0
3645,CO,-105.08738,39.97076,81.0
3646,KY,-85.65923,38.00805,23.0
3647,FL,-85.16192,30.95246,80.0
3648,WA,-120.597315,46.58362,20.0
3649,TX,-95.31659,32.32652,66.0
3650,OH,-82.92085,40.14967,13.0
3651,FL,-80.44756,25.47805,48.0
3652,NY,-75.128735,42.16447,192.0
3653,CA,-118.37582,34.06396,24.0
3654,FL,-81.562287,30.353355,204.0
3655,NC,-80.02924,35.99451,20.0
3656,CA,-117.301755,33.66106,20.0
3657,CA,-119.72353,34.40184,18.0
3658,OR,-123.25584,44.58849,23.0
3659,TX,-97.28357,32.71193,13.0
3660,MA,-71.06851,42.27401,16.0
3661,KS,-95.75127,39.480155,24.0
3662,FL,-80.296574,25.848011,24.0
3663,TN,-87.06808,35.604575,16.0
3664,NJ,-75.01073,39.82433,0.0
3665,NC,-80.82452,35.11712,13.0
3666,CA,-117.763591,34.112757,96.0
3667,NC,-80.87613,35.59833,20.0
3668,WV,-82.46357,38.4169,20.0
3669,PA,-79.903945,40.49026,72.0
3670,MS,-89.14661,31.6958,20.0
3671,TX,-94.12031,30.07037,12.0
3672,WA,-123.38018,48.10582,20.0
3673,TX,-95.41588,29.55633,38.0
3674,CA,-118.287378,33.989703,240.0
3675,IL,-88.15632,40.30866,19.0
3676,NY,-73.69719,40.664825,50.0
3677,AL,-86.28494,32.36833,17.0
3678,MI,-83.00688,42.52187,100.0
3679,VA,-76.724677,37.292125,24.0
3680,IL,-88.20751,41.94598,24.0
3681,KS,-95.278039,38.95885,24.0
3682,IA,-91.95946,40.74036,20.0
3683,MN,-94.93913,45.28462,60.0
3684,MI,-83.04942,42.50989,14.0
3685,NH,-71.31383,42.8747,24.0
3686,PA,-76.76231,40.19991,17.0
3687,MT,-114.04189,46.88402,23.0
3688,AR,-94.18398,36.1956,75.0
3689,NY,-73.584657,43.2986,48.0
3690,GA,-85.288855,33.74493,20.0
3691,FL,-80.13846,26.189295,48.0
3692,OK,-95.919425,36.072805,140.0
3693,CA,-118.20222,34.06273,72.0
3694,LA,-92.06984,31.123695,24.0
3695,IL,-87.712334,41.96091,24.0
3696,MN,-93.98317,44.16385,200.0
3697,TX,-94.79802,32.54596,68.0
3698,CA,-121.95642,36.98067,24.0
3699,WV,-80.59709,40.33575,36.0
3700,HI,-158.10638,21.57652,48.0
3701,CA,-118.45675,34.22132,27.0
3702,PA,-75.188227,39.919775,279.0
3703,NY,-79.238635,42.09239,24.0
3704,MS,-89.00541,32.85822,60.0
3705,ND,-103.646045,48.155425,8.0
3706,LA,-93.98646,32.85792,43.0
3707,MN,-92.146073,47.519377,60.0
3708,TX,-94.778,29.31102,50.0
3709,MI,-83.67797,41.960955,40.0
